producto,title,canonical_url,brand,breadcrumbs,main_category,sub_category,sub_sub_category,main_amazon_category,estimated_views,estimated_purchases,month,site
48b443ac-d4a3-4454-b6c1-fda915fcb382,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria3,category1,9312.97,1544.08,15,El Palacio de Hierro
0bab8558-21c3-4043-be9a-d0801b86119e,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria1,category3,8046.7,8789.31,03,Mercado Libre
b9e8ba99-879d-4cd3-9bc5-6fe88c43a89b,producto 2,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category2,4200.69,9291.72,15,Liverpool
1867e872-9e0b-422b-9d4b-14a7445bca77,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category1,7937.9,7347.71,09,Mercado Libre
c5a8fa48-b560-4aff-80c4-088bd7853c87,producto 2,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category1,3971.99,2023.3,05,El Palacio de Hierro
247bce28-2b4b-4026-b2a9-3b23c8148b5d,producto 2,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category3,4202.94,6786.37,05,Best Buy
cd8df161-72d6-4de9-8f43-60fce505fb34,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category1,5733.7,7722.51,09,El Palacio de Hierro
1ae0d549-0d0e-460f-8c79-848c86501229,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category3,4256.64,1423.61,03,Liverpool
8ebcb6a3-0998-42ec-988c-7a8f8ec38ae4,producto 2,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria3,category2,1490.71,5408.15,15,Best Buy
ae72cb9b-f183-4e22-913c-dfc0c785a2b1,producto 2,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category3,5456.49,9456.58,08,Liverpool
3bf74ed7-2958-4103-a1ae-29fdc50713c6,producto 2,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category3,6656.23,1081.11,08,Amazon
6b8da70e-d0d1-47cd-85c5-a252cf5badc7,producto 3,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria1,category2,2398.57,9281.75,11,El Palacio de Hierro
2b2e04a3-39ab-4fa7-b8dc-504f09a791ab,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria1,category3,1859.9,3401.68,15,Amazon
2725424e-c0a3-4e0f-809a-212b1d98ba58,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category3,9586.96,2462.35,14,Liverpool
2f3024a9-7f46-43bc-82d7-6666a56e1053,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria3,category3,2638.16,2378.54,09,Best Buy
3638bcde-80b9-4a38-8615-462dcae35dcd,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria3,category3,5550.55,6522.4,02,Mercado Libre
b41355dd-0a39-404b-9058-0f4ebdf97313,producto 1,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria1,category2,8405.1,1146.63,03,Office Depot
8b748a5f-267d-4674-a388-aae83d1475e9,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category2,1667.04,43.51,12,Mercado Libre
3e297da9-cd3c-4e28-81f8-91e225bfd8dc,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category3,8691.1,4581.22,15,El Palacio de Hierro
e5325fee-bfda-4dc1-a66d-eada86a3ffd3,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria1,category2,180.12,8310.74,03,Mercado Libre
d8719baa-cbaf-4eb6-b1cb-ee205967f898,producto 1,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category2,2868.26,4742.4,15,El Palacio de Hierro
b791e2db-628c-4dea-b90b-6bedd1fd2412,producto 1,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria3,category3,1306.94,9259.33,10,Amazon
e3ce5bc3-e92a-4032-ba31-d47dc0f8f92a,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category3,7157.11,3162.77,07,El Palacio de Hierro
bcdca82d-33ed-4a54-8782-587e8333e894,producto 2,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria3,category1,6597.4,2685.38,02,Office Depot
d3c449cb-573f-4058-8255-e6a801daa84c,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria3,category1,7904.81,7897.48,07,Liverpool
c2e17e87-484d-42b1-aa7e-73fd366d527e,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category2,7362.94,3178.04,10,Liverpool
0c4026fd-2e48-4c44-b138-ac167203ed35,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria2,category1,2303.14,2709.33,01,El Palacio de Hierro
563371c5-c205-455d-b280-17e3e765f844,producto 2,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category2,4195.73,2.56,10,Office Depot
e62576e1-1616-42f1-89e0-c4d2a18d3522,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria3,category3,814.57,132.12,11,Amazon
d60689b3-1b41-446a-be64-e17a989fb305,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category1,3372.76,7640.2,05,Amazon
6d7e7421-b0f9-48c7-9e50-a185603595b1,producto 2,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria3,category2,5753.07,3103.11,12,Office Depot
34258357-0a4f-42b2-8fcf-8c409ef45e99,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category3,7691.2,5101.88,15,Liverpool
8e36e315-57cf-4a70-9a4c-8375349191c6,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria2,category2,5970.08,8654.36,15,Best Buy
83a4c11a-4012-4ad0-a798-2f521e702af3,producto 2,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria1,category2,4675.5,4981.22,08,Office Depot
74ad8abb-92ee-4099-9a78-27157da579a7,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria3,category3,2763.05,6657.62,07,Amazon
4a2dd9e7-9bf6-4d2c-bb77-57078ba52017,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category1,2319.92,984.95,04,Amazon
d85deb64-fabd-4080-8d4a-9ef3c7e3209f,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria1,category1,2657.22,8777.79,09,Office Depot
2f312a34-9f83-4520-803e-3acda3b17d95,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category1,1133.33,11.95,15,Liverpool
4009440a-3181-4972-bbff-d359732a906e,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category3,9220.76,4537.06,14,Amazon
915fd050-1e7e-46c9-b048-3baeae07a46a,producto 2,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria3,category3,352.12,9544.99,11,Liverpool
3d54e64f-d564-47ce-a8b5-1210b515dd73,producto 3,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category1,5098.09,7810.21,02,Mercado Libre
5e827855-db34-46b4-ad5e-89491aa2d3e5,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category1,6995.6,6385.33,12,Office Depot
170545a6-6b57-48ea-8e67-6f03696635b9,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,319.6,6259.69,12,Office Depot
4e24eccd-9b93-4cee-9ef1-a1cab344e0a2,producto 1,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,8583.31,7368.06,06,Mercado Libre
3398d22f-1271-4e2e-aab2-b7d00c7ec424,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria2,category3,2790.12,9975.45,14,Best Buy
23858953-b24f-484c-bbac-018f403df524,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria1,category2,629.18,4688.89,11,Liverpool
53faf913-79b7-4689-8c8f-6ca44c316a71,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,2570.14,3909.97,11,Amazon
3a2781d2-f6ab-4a37-b030-33930f55555f,producto 2,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category3,4605.46,1561.18,01,Office Depot
0107a0f8-3db4-49dc-9558-0423bdc3eb6b,producto 1,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria1,category1,5213.95,4961.37,13,El Palacio de Hierro
a5f4c35e-d3bd-4ca0-a7ad-b65c90163587,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category2,6854.84,9096.38,09,Liverpool
1d5c54e5-3634-46a9-80e6-fbb922d4d190,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria2,category3,841.29,81.06,04,El Palacio de Hierro
71e23895-84a3-41d2-90e1-60fc4553e7aa,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria1,category2,5123.47,1408.95,08,Best Buy
36856dd6-6d3b-412d-9d82-60156fd32cbe,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category2,2519.85,6256.18,13,El Palacio de Hierro
18642bf9-431b-4e34-bb9d-d0eaea7dbbf9,producto 3,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria2,category2,1675.7,4570.08,10,Best Buy
7ad77595-1c6a-4b05-a863-0fa5c9769e6f,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category3,8052.01,2114.04,07,Mercado Libre
79eb5511-3532-44e8-b176-baa1e624360a,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria1,category3,6346.51,5422.29,10,El Palacio de Hierro
25b2a533-8157-47d7-b407-e12b85dc5595,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category2,7135.57,2138.95,11,Amazon
88ba2306-1ffb-492b-a777-e14a682cba8d,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category1,6057.26,6631.29,12,El Palacio de Hierro
a038b426-de4b-4eaf-93e6-82bd80cfbfa2,producto 1,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category3,8840.6,7624.99,15,El Palacio de Hierro
2dd95d6e-4847-4608-b636-885c2650c2c9,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria3,category2,802.6,7624.71,11,Best Buy
6bb41aaf-5ef2-495e-9de2-9da6490c223f,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category1,3010.67,2392.31,08,Office Depot
acaee9ae-1df0-4805-bdee-b3c02acf3480,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category2,7480.98,492.1,05,Best Buy
d8799de0-50ad-44ba-812c-8d590c7dc24c,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category2,5900.56,6787.82,03,Amazon
151583f9-9a0c-4ac0-9977-05ed1c3e5f1f,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category1,6332.02,2187.53,03,Amazon
078a4335-5420-4fad-bb8f-81f6def26d1f,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category1,4316.53,6638.71,09,El Palacio de Hierro
c69c2cdb-c6ac-44b1-b90c-cd739dfdcc04,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category2,6293.84,8616.3,08,Amazon
fee3afb6-4db0-432d-a7bf-97ae8acf3e4c,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category2,8853.42,9321.67,04,El Palacio de Hierro
9a26f6ec-ee7e-4d55-9a47-f16cd975b4be,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category2,6759.54,687.17,01,Office Depot
cdab2222-f2ae-4c15-8fb9-ce83c0962f1b,producto 1,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category3,8155.54,9914.93,03,El Palacio de Hierro
93bdbe3e-50c4-4b45-bc69-37f79c7f602b,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria3,category3,1184.16,5532.84,07,Office Depot
0c249152-346b-4fdd-b819-4723c1ca0ad6,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category2,5200.21,7467.39,08,Office Depot
eb1cb444-ab67-4677-94ce-f49fad3de7a7,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category1,5186.15,6284.09,11,Mercado Libre
6f0e5016-c52a-49ea-8abc-8c03fdddbeb5,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category3,7079.78,2482.59,02,Office Depot
32f92e42-0b1b-491e-96c5-32c901757cfa,producto 3,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category1,6667.05,2680.19,08,Liverpool
12251e2c-116d-4d33-8dbe-84ed4d36da80,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category3,5911.85,8486.14,05,Best Buy
739cb952-1d63-4ce4-a5ca-92298da2b4e6,producto 2,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category3,2534.89,9079.17,13,El Palacio de Hierro
18062ef6-c547-4576-8b32-084e424a8511,producto 3,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria1,category2,7029.94,3116.33,11,Mercado Libre
0cd7d1fa-3781-4771-89d8-3153e89be9bb,producto 3,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category2,9561.37,8067.03,03,Amazon
faa2388a-bcfd-416b-8f91-8688bdb1ac30,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria3,category1,2864.94,1184.1,15,Liverpool
100ac9de-61c3-4fcb-af27-faf9e7e8f5f0,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category2,1147.47,5043.06,11,Liverpool
349b0fa4-d9fc-43cd-81a3-0f15539b0f82,producto 2,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria2,category3,3196.56,3372.27,03,El Palacio de Hierro
6e06c88a-fcd7-4d8a-b6f5-e9fc308ec332,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category3,7928.6,3544.73,07,Mercado Libre
435c7e0c-f802-45a1-8b05-61c0773b3460,producto 3,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category1,5867.44,9728.95,02,Mercado Libre
334a9a8d-6307-4644-92f9-3ee0aada5646,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria1,category1,5866.21,9138.58,13,Liverpool
5c65b6af-ac0a-495f-a06c-e0475fc1bfec,producto 1,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria3,category1,3253.08,4614.64,08,Office Depot
d75373bb-7f50-46ab-88fc-8d2fab82fdcf,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category1,7777.86,5124.9,10,Amazon
4ceff187-5cf1-4070-a0a4-5b667155584b,producto 3,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria2,category2,3763.61,405.75,01,Amazon
2e18b080-3d67-4745-b4fa-d721d80654c3,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category2,6773.53,738.96,01,Best Buy
8481a7b0-cb1b-46e7-b7d3-474ddcd92d88,producto 1,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category1,6948.52,3347.18,04,El Palacio de Hierro
d80f3a78-cf46-4b08-bcf2-6b66c88efd01,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category3,8186.46,8607.45,08,Mercado Libre
bca267bb-5540-4867-8def-964e2456ef06,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category2,3971.86,7666.68,02,Office Depot
4a5e69c0-ff12-4505-b278-e448e28fc4fd,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category2,7422.96,2265.67,02,Best Buy
995e4301-350e-441d-b4ab-dd73c0e0c8f4,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category1,8833.67,3071.5,05,Mercado Libre
2cdbf52e-e191-404d-8969-251b633264f4,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category1,8344.39,1453.19,03,El Palacio de Hierro
75fc5d2d-41ed-45ae-ae99-8cfc562ee6d2,producto 3,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria2,category2,7.77,6826.76,15,El Palacio de Hierro
c1d0b8ef-6583-4f3f-b552-3b08940a76a3,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category2,797.86,7294.87,06,Liverpool
87d0e3dc-c18f-4d03-b11b-f921aae477b2,producto 3,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category3,6721.46,4531.64,15,Office Depot
77ac468c-4e03-4e58-be53-726642227d00,producto 2,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category2,9577.36,2902.13,03,Best Buy
cf28edef-b8c6-4d68-ae08-67cbbcebd2d7,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria1,category2,5130.57,1701.39,06,Amazon
05e0ad0e-5bdd-4127-8e95-9b0d41be0ac2,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category2,1330.03,336.77,04,El Palacio de Hierro
ca4e5f90-2c91-4ed5-8986-c9f6c4dc6088,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria1,category1,6647.54,4178.77,10,Office Depot
